Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
4477,C,120,75,62.5
4487,C,120,75,62.5
4490,C,120,75,62.5
4493,C,120,75,62.5
4499,C,120,75,62.5
4500,G,120,75,62.5
4524,G,120,75,62.5
4528,B,120,75,62.5
4537,G,120,75,62.5
4547,G,120,75,62.5
4549,B,120,75,62.5
4556,B,120,75,62.5
4557,B,120,75,62.5
4565,G,120,75,62.5
4592,B,120,75,62.5
4602,B,120,75,62.5
4623,B,120,75,62.5
4638,B,120,75,62.5
4638,G,120,75,62.5
4642,G,120,75,62.5
4646,B,120,75,62.5
4651,B,120,75,62.5
4708,B,120,75,62.5
4720,G,120,75,62.5
4729,B,120,75,62.5
4739,G,120,75,62.5
4747,B,120,75,62.5
4749,B,120,75,62.5
4758,G,120,75,62.5
4761,G,120,75,62.5
4780,G,120,75,62.5
4789,B,120,75,62.5
4792,B,120,75,62.5
4799,G,120,75,62.5
4810,G,120,75,62.5
4811,B,120,75,62.5
4840,G,120,75,62.5
4841,B,120,75,62.5
4845,G,120,75,62.5
4850,G,120,75,62.5
4855,B,120,75,62.5
4863,B,120,75,62.5
4865,G,120,75,62.5
4873,G,120,75,62.5
4882,G,120,75,62.5
4883,G,120,75,62.5
4904,B,120,75,62.5
4916,B,120,75,62.5
4919,B,120,75,62.5
4923,B,120,75,62.5
4927,G,120,75,62.5
4928,G,120,75,62.5
4935,G,120,75,62.5
4957,G,120,75,62.5
4974,G,120,75,62.5
4980,B,120,75,62.5
3,A,120,76,63.33
5,A,120,76,63.33
6,F,120,76,63.33
8,A,120,76,63.33
12,F,120,76,63.33
15,A,120,76,63.33
23,A,120,76,63.33
24,F,120,76,63.33
35,A,120,76,63.33
36,F,120,76,63.33
38,F,120,76,63.33
43,F,120,76,63.33
52,F,120,76,63.33
59,A,120,76,63.33
67,F,120,76,63.33
70,F,120,76,63.33
72,F,120,76,63.33
79,A,120,76,63.33
84,A,120,76,63.33
86,A,120,76,63.33
100,F,120,76,63.33
107,F,120,76,63.33
108,A,120,76,63.33
109,F,120,76,63.33
112,A,120,76,63.33
113,F,120,76,63.33
144,F,120,76,63.33
147,A,120,76,63.33
152,F,120,76,63.33
159,A,120,76,63.33
172,F,120,76,63.33
184,A,120,76,63.33
192,F,120,76,63.33
208,A,120,76,63.33
209,F,120,76,63.33
216,F,120,76,63.33
217,A,120,76,63.33
228,F,120,76,63.33
229,F,120,76,63.33
232,F,120,76,63.33
246,A,120,76,63.33
247,F,120,76,63.33
258,A,120,76,63.33
264,F,120,76,63.33
272,A,120,76,63.33
272,F,120,76,63.33
274,A,120,76,63.33
278,A,120,76,63.33
283,A,120,76,63.33
299,F,120,76,63.33
303,F,120,76,63.33
313,F,120,76,63.33
317,A,120,76,63.33
321,F,120,76,63.33
324,F,120,76,63.33
329,A,120,76,63.33
330,F,120,76,63.33
341,F,120,76,63.33
343,F,120,76,63.33
347,F,120,76,63.33
366,A,120,76,63.33
367,F,120,76,63.33
368,A,120,76,63.33
373,A,120,76,63.33
374,A,120,76,63.33
377,A,120,76,63.33
377,F,120,76,63.33
381,F,120,76,63.33
393,F,120,76,63.33
395,A,120,76,63.33
401,A,120,76,63.33
404,F,120,76,63.33
410,F,120,76,63.33
417,A,120,76,63.33
436,F,120,76,63.33
440,A,120,76,63.33
445,F,120,76,63.33
453,F,120,76,63.33
454,F,120,76,63.33
492,F,120,76,63.33
505,E,120,76,63.33
536,E,120,76,63.33
546,E,120,76,63.33
561,E,120,76,63.33
563,E,120,76,63.33
569,E,120,76,63.33
570,E,120,76,63.33
573,E,120,76,63.33
576,E,120,76,63.33
596,E,120,76,63.33
607,E,120,76,63.33
619,E,120,76,63.33
644,E,120,76,63.33
664,E,120,76,63.33
668,E,120,76,63.33
669,E,120,76,63.33
679,E,120,76,63.33
684,E,120,76,63.33
694,E,120,76,63.33
723,E,120,76,63.33
744,E,120,76,63.33
762,E,120,76,63.33
789,E,120,76,63.33
795,E,120,76,63.33
796,E,120,76,63.33
798,E,120,76,63.33
810,E,120,76,63.33
811,E,120,76,63.33
831,E,120,76,63.33
833,E,120,76,63.33
839,E,120,76,63.33
841,E,120,76,63.33
852,E,120,76,63.33
866,E,120,76,63.33
894,E,120,76,63.33
903,E,120,76,63.33
915,E,120,76,63.33
923,E,120,76,63.33
932,E,120,76,63.33
939,E,120,76,63.33
945,E,120,76,63.33
970,E,120,76,63.33
992,E,120,76,63.33
1003,D,120,76,63.33
1008,D,120,76,63.33
1020,D,120,76,63.33
1023,D,120,76,63.33
1031,D,120,76,63.33
1044,D,120,76,63.33
1077,D,120,76,63.33
1078,D,120,76,63.33
1080,D,120,76,63.33
1086,D,120,76,63.33
1098,D,120,76,63.33
1099,D,120,76,63.33
1109,D,120,76,63.33
1119,D,120,76,63.33
1132,D,120,76,63.33
1155,D,120,76,63.33
1157,D,120,76,63.33
1186,D,120,76,63.33
1187,D,120,76,63.33
1220,D,120,76,63.33
1226,D,120,76,63.33
1233,D,120,76,63.33
1248,D,120,76,63.33
1284,D,120,76,63.33
1296,D,120,76,63.33
1298,D,120,76,63.33
1302,D,120,76,63.33
1310,D,120,76,63.33
1314,D,120,76,63.33
1321,D,120,76,63.33
1413,D,120,76,63.33
1433,D,120,76,63.33
1437,D,120,76,63.33
1468,D,120,76,63.33
1497,D,120,76,63.33
1537,C,120,76,63.33
1546,C,120,76,63.33
1554,C,120,76,63.33
1605,C,120,76,63.33
1614,C,120,76,63.33
1622,C,120,76,63.33
1639,C,120,76,63.33
1649,C,120,76,63.33
1672,C,120,76,63.33
1688,C,120,76,63.33
1722,C,120,76,63.33
1731,C,120,76,63.33
1744,C,120,76,63.33
1756,C,120,76,63.33
1759,C,120,76,63.33
1762,C,120,76,63.33
1773,C,120,76,63.33
1779,C,120,76,63.33
1784,C,120,76,63.33
1801,C,120,76,63.33
1819,C,120,76,63.33
1840,C,120,76,63.33
1850,C,120,76,63.33
1855,C,120,76,63.33
1867,C,120,76,63.33
1920,C,120,76,63.33
1953,C,120,76,63.33
1967,C,120,76,63.33
2000,G,120,76,63.33
2005,G,120,76,63.33
2007,G,120,76,63.33
2009,B,120,76,63.33
2013,B,120,76,63.33
2014,G,120,76,63.33
2022,G,120,76,63.33
2025,B,120,76,63.33
2027,B,120,76,63.33
2029,B,120,76,63.33
2031,B,120,76,63.33
2032,B,120,76,63.33
2033,G,120,76,63.33
2043,B,120,76,63.33
2046,G,120,76,63.33
2067,G,120,76,63.33
2069,G,120,76,63.33
2074,G,120,76,63.33
2075,B,120,76,63.33
2075,G,120,76,63.33
2104,G,120,76,63.33
2106,B,120,76,63.33
2122,B,120,76,63.33
2126,B,120,76,63.33
2127,G,120,76,63.33
2130,B,120,76,63.33
2137,G,120,76,63.33
2146,B,120,76,63.33
2146,G,120,76,63.33
2149,B,120,76,63.33
2168,G,120,76,63.33
2175,B,120,76,63.33
2183,B,120,76,63.33
2187,B,120,76,63.33
2201,G,120,76,63.33
2215,B,120,76,63.33
2222,B,120,76,63.33
2223,G,120,76,63.33
2237,B,120,76,63.33
2245,B,120,76,63.33
2248,G,120,76,63.33
2249,B,120,76,63.33
2250,G,120,76,63.33
2251,G,120,76,63.33
2274,B,120,76,63.33
2280,B,120,76,63.33
2290,B,120,76,63.33
2293,G,120,76,63.33
2294,B,120,76,63.33
2300,G,120,76,63.33
2316,G,120,76,63.33
2343,B,120,76,63.33
2354,B,120,76,63.33
2357,G,120,76,63.33
2358,G,120,76,63.33
2362,G,120,76,63.33
2367,G,120,76,63.33
2375,B,120,76,63.33
2380,G,120,76,63.33
2390,B,120,76,63.33
2394,G,120,76,63.33
2402,B,120,76,63.33
2406,G,120,76,63.33
2415,G,120,76,63.33
2416,B,120,76,63.33
2439,B,120,76,63.33
2443,B,120,76,63.33
2452,G,120,76,63.33
2458,B,120,76,63.33
2475,B,120,76,63.33
2475,G,120,76,63.33
2476,B,120,76,63.33
2500,F,120,76,63.33
2526,A,120,76,63.33
2527,F,120,76,63.33
2537,A,120,76,63.33
2543,F,120,76,63.33
2549,F,120,76,63.33
2554,F,120,76,63.33
2572,A,120,76,63.33
2573,F,120,76,63.33
2574,F,120,76,63.33
2580,A,120,76,63.33
2600,A,120,76,63.33
2613,F,120,76,63.33
2618,A,120,76,63.33
2622,F,120,76,63.33
2631,A,120,76,63.33
2638,A,120,76,63.33
2657,A,120,76,63.33
2661,F,120,76,63.33
2662,F,120,76,63.33
2667,F,120,76,63.33
2679,F,120,76,63.33
2684,F,120,76,63.33
2699,A,120,76,63.33
2704,A,120,76,63.33
2706,A,120,76,63.33
2707,F,120,76,63.33
2715,A,120,76,63.33
2717,A,120,76,63.33
2726,F,120,76,63.33
2735,A,120,76,63.33
2739,F,120,76,63.33
2747,A,120,76,63.33
2759,A,120,76,63.33
2771,F,120,76,63.33
2778,F,120,76,63.33
2779,F,120,76,63.33
2789,A,120,76,63.33
2803,A,120,76,63.33
2805,F,120,76,63.33
2807,A,120,76,63.33
2808,A,120,76,63.33
2808,F,120,76,63.33
2809,A,120,76,63.33
2812,A,120,76,63.33
2818,F,120,76,63.33
2824,F,120,76,63.33
2840,A,120,76,63.33
2841,F,120,76,63.33
2843,A,120,76,63.33
2848,A,120,76,63.33
2862,F,120,76,63.33
2873,A,120,76,63.33
2875,F,120,76,63.33
2882,A,120,76,63.33
2885,A,120,76,63.33
2893,F,120,76,63.33
2900,A,120,76,63.33
2919,A,120,76,63.33
2928,A,120,76,63.33
2953,F,120,76,63.33
2958,A,120,76,63.33
2968,F,120,76,63.33
2969,A,120,76,63.33
2970,F,120,76,63.33
3005,E,120,76,63.33
3008,E,120,76,63.33
3049,E,120,76,63.33
3078,E,120,76,63.33
3083,E,120,76,63.33
3087,E,120,76,63.33
3114,E,120,76,63.33
3128,E,120,76,63.33
3150,E,120,76,63.33
3163,E,120,76,63.33
3180,E,120,76,63.33
3191,E,120,76,63.33
3192,E,120,76,63.33
3225,E,120,76,63.33
3247,E,120,76,63.33
3295,E,120,76,63.33
3321,E,120,76,63.33
3330,E,120,76,63.33
3332,E,120,76,63.33
3349,E,120,76,63.33
3351,E,120,76,63.33
3361,E,120,76,63.33
3363,E,120,76,63.33
3364,E,120,76,63.33
3382,E,120,76,63.33
3388,E,120,76,63.33
3407,E,120,76,63.33
3421,E,120,76,63.33
3427,E,120,76,63.33
3433,E,120,76,63.33
3434,E,120,76,63.33
3451,E,120,76,63.33
3458,E,120,76,63.33
3493,E,120,76,63.33
3494,E,120,76,63.33
3497,E,120,76,63.33
3498,E,120,76,63.33
3519,D,120,76,63.33
3528,D,120,76,63.33
3541,D,120,76,63.33
3550,D,120,76,63.33
3552,D,120,76,63.33
3558,D,120,76,63.33
3563,D,120,76,63.33
3568,D,120,76,63.33
3573,D,120,76,63.33
3578,D,120,76,63.33
3582,D,120,76,63.33
3607,D,120,76,63.33
3627,D,120,76,63.33
3628,D,120,76,63.33
3631,D,120,76,63.33
3650,D,120,76,63.33
3672,D,120,76,63.33
3675,D,120,76,63.33
3694,D,120,76,63.33
3696,D,120,76,63.33
3708,D,120,76,63.33
3712,D,120,76,63.33
3745,D,120,76,63.33
3772,D,120,76,63.33
3774,D,120,76,63.33
3809,D,120,76,63.33
3828,D,120,76,63.33
3831,D,120,76,63.33
3859,D,120,76,63.33
3866,D,120,76,63.33
3870,D,120,76,63.33
3885,D,120,76,63.33
3902,D,120,76,63.33
3909,D,120,76,63.33
3919,D,120,76,63.33
3920,D,120,76,63.33
3941,D,120,76,63.33
3953,D,120,76,63.33
3955,D,120,76,63.33
3965,D,120,76,63.33
3994,D,120,76,63.33
4011,C,120,76,63.33
4021,C,120,76,63.33
4044,C,120,76,63.33
4047,C,120,76,63.33
4056,C,120,76,63.33
4064,C,120,76,63.33
4066,C,120,76,63.33
4069,C,120,76,63.33
4086,C,120,76,63.33
4104,C,120,76,63.33
4109,C,120,76,63.33
4159,C,120,76,63.33
4160,C,120,76,63.33
4176,C,120,76,63.33
4193,C,120,76,63.33
4253,C,120,76,63.33
4318,C,120,76,63.33
4323,C,120,76,63.33
4324,C,120,76,63.33
4345,C,120,76,63.33
4407,C,120,76,63.33
4408,C,120,76,63.33
4409,C,120,76,63.33
4412,C,120,76,63.33
4414,C,120,76,63.33
4432,C,120,76,63.33
4468,C,120,76,63.33
4488,C,120,76,63.33
4495,C,120,76,63.33
4496,C,120,76,63.33
4503,G,120,76,63.33
4511,B,120,76,63.33
4512,B,120,76,63.33
4513,B,120,76,63.33
4520,B,120,76,63.33
4530,B,120,76,63.33
4538,G,120,76,63.33
4544,B,120,76,63.33
4551,G,120,76,63.33
4561,B,120,76,63.33
4564,B,120,76,63.33
4566,B,120,76,63.33
4577,G,120,76,63.33
4588,B,120,76,63.33
4591,B,120,76,63.33
4593,G,120,76,63.33
4598,G,120,76,63.33
4599,G,120,76,63.33
4611,G,120,76,63.33
4614,G,120,76,63.33
4617,B,120,76,63.33
4634,B,120,76,63.33
4646,G,120,76,63.33
4649,B,120,76,63.33
4650,B,120,76,63.33
4651,G,120,76,63.33
4663,B,120,76,63.33
4670,B,120,76,63.33
4670,G,120,76,63.33
4688,B,120,76,63.33
4690,G,120,76,63.33
4712,G,120,76,63.33
4715,G,120,76,63.33
4720,B,120,76,63.33
4724,G,120,76,63.33
4725,G,120,76,63.33
4728,B,120,76,63.33
4742,G,120,76,63.33
4752,G,120,76,63.33
4753,B,120,76,63.33
4753,G,120,76,63.33
4757,G,120,76,63.33
4760,B,120,76,63.33
4766,B,120,76,63.33
4766,G,120,76,63.33
4787,B,120,76,63.33
4790,G,120,76,63.33
4798,G,120,76,63.33
4823,B,120,76,63.33
4826,B,120,76,63.33
4826,G,120,76,63.33
4827,B,120,76,63.33
4837,B,120,76,63.33
4854,G,120,76,63.33
4857,G,120,76,63.33
4864,G,120,76,63.33
4869,B,120,76,63.33
4869,G,120,76,63.33
4872,G,120,76,63.33
4877,B,120,76,63.33
4887,B,120,76,63.33
4889,B,120,76,63.33
4891,G,120,76,63.33
4898,G,120,76,63.33
4900,B,120,76,63.33
4908,B,120,76,63.33
4918,G,120,76,63.33
4919,G,120,76,63.33
4921,B,120,76,63.33
4927,B,120,76,63.33
4939,B,120,76,63.33
4942,G,120,76,63.33
4943,B,120,76,63.33
4946,B,120,76,63.33
4959,B,120,76,63.33
4963,G,120,76,63.33
4966,B,120,76,63.33
4975,B,120,76,63.33
4989,G,120,76,63.33
4992,B,120,76,63.33
4,F,120,77,64.17
7,F,120,77,64.17
9,A,120,77,64.17
12,A,120,77,64.17
33,F,120,77,64.17
54,A,120,77,64.17
62,F,120,77,64.17
68,A,120,77,64.17
76,F,120,77,64.17
77,A,120,77,64.17
91,F,120,77,64.17
97,A,120,77,64.17
99,A,120,77,64.17
100,A,120,77,64.17
103,A,120,77,64.17
105,A,120,77,64.17
136,F,120,77,64.17
153,F,120,77,64.17
160,A,120,77,64.17
162,F,120,77,64.17
168,F,120,77,64.17
174,F,120,77,64.17
176,F,120,77,64.17
184,F,120,77,64.17
185,A,120,77,64.17
190,F,120,77,64.17
203,A,120,77,64.17
205,F,120,77,64.17
212,A,120,77,64.17
226,A,120,77,64.17
250,F,120,77,64.17
252,F,120,77,64.17
261,F,120,77,64.17
262,A,120,77,64.17
262,F,120,77,64.17
269,F,120,77,64.17
294,A,120,77,64.17
303,A,120,77,64.17
306,A,120,77,64.17
316,F,120,77,64.17
330,A,120,77,64.17
336,F,120,77,64.17
338,A,120,77,64.17
344,F,120,77,64.17
345,F,120,77,64.17
346,A,120,77,64.17
353,A,120,77,64.17
356,A,120,77,64.17
360,F,120,77,64.17
361,A,120,77,64.17
367,A,120,77,64.17
386,A,120,77,64.17
391,A,120,77,64.17
392,F,120,77,64.17
393,A,120,77,64.17
399,F,120,77,64.17
400,F,120,77,64.17
405,A,120,77,64.17
409,F,120,77,64.17
410,A,120,77,64.17
417,F,120,77,64.17
419,F,120,77,64.17
421,A,120,77,64.17
428,F,120,77,64.17
429,A,120,77,64.17
432,F,120,77,64.17
434,F,120,77,64.17
439,F,120,77,64.17
443,A,120,77,64.17
447,A,120,77,64.17
475,F,120,77,64.17
481,F,120,77,64.17
485,F,120,77,64.17
497,F,120,77,64.17
520,E,120,77,64.17
521,E,120,77,64.17
524,E,120,77,64.17
525,E,120,77,64.17
533,E,120,77,64.17
534,E,120,77,64.17
574,E,120,77,64.17
575,E,120,77,64.17
599,E,120,77,64.17
614,E,120,77,64.17
621,E,120,77,64.17
622,E,120,77,64.17
631,E,120,77,64.17
640,E,120,77,64.17
643,E,120,77,64.17
658,E,120,77,64.17
673,E,120,77,64.17
675,E,120,77,64.17
682,E,120,77,64.17
698,E,120,77,64.17
729,E,120,77,64.17
740,E,120,77,64.17
746,E,120,77,64.17
753,E,120,77,64.17
765,E,120,77,64.17
775,E,120,77,64.17
785,E,120,77,64.17
799,E,120,77,64.17
806,E,120,77,64.17
812,E,120,77,64.17
822,E,120,77,64.17
823,E,120,77,64.17
850,E,120,77,64.17
876,E,120,77,64.17
881,E,120,77,64.17
883,E,120,77,64.17
898,E,120,77,64.17
943,E,120,77,64.17
980,E,120,77,64.17
996,E,120,77,64.17
1013,D,120,77,64.17
1016,D,120,77,64.17
1022,D,120,77,64.17
1032,D,120,77,64.17
1043,D,120,77,64.17
1049,D,120,77,64.17
1051,D,120,77,64.17
1064,D,120,77,64.17
1076,D,120,77,64.17
1091,D,120,77,64.17
1094,D,120,77,64.17
1097,D,120,77,64.17
1104,D,120,77,64.17
1118,D,120,77,64.17
1130,D,120,77,64.17
1140,D,120,77,64.17
1191,D,120,77,64.17
1203,D,120,77,64.17
1206,D,120,77,64.17
1209,D,120,77,64.17
1211,D,120,77,64.17
1239,D,120,77,64.17
1256,D,120,77,64.17
1260,D,120,77,64.17
1261,D,120,77,64.17
1262,D,120,77,64.17
1287,D,120,77,64.17
1290,D,120,77,64.17
1327,D,120,77,64.17
1348,D,120,77,64.17
1381,D,120,77,64.17
1389,D,120,77,64.17
1397,D,120,77,64.17
1409,D,120,77,64.17
1431,D,120,77,64.17
1444,D,120,77,64.17
1455,D,120,77,64.17
1464,D,120,77,64.17
1478,D,120,77,64.17
1481,D,120,77,64.17
1482,D,120,77,64.17
1518,C,120,77,64.17
1525,C,120,77,64.17
1526,C,120,77,64.17
1527,C,120,77,64.17
1531,C,120,77,64.17
1534,C,120,77,64.17
1551,C,120,77,64.17
1555,C,120,77,64.17
1568,C,120,77,64.17
1578,C,120,77,64.17
1587,C,120,77,64.17
1590,C,120,77,64.17
1631,C,120,77,64.17
1640,C,120,77,64.17
1659,C,120,77,64.17
1677,C,120,77,64.17
1681,C,120,77,64.17
1684,C,120,77,64.17
1714,C,120,77,64.17
1732,C,120,77,64.17
1738,C,120,77,64.17
1750,C,120,77,64.17
1751,D,120,77,64.17
1758,C,120,77,64.17
1760,C,120,77,64.17
1790,C,120,77,64.17
1808,C,120,77,64.17
1844,C,120,77,64.17
1853,C,120,77,64.17
1883,C,120,77,64.17
1896,C,120,77,64.17
1912,C,120,77,64.17
1915,C,120,77,64.17
1933,C,120,77,64.17
1948,C,120,77,64.17
1965,C,120,77,64.17
1970,C,120,77,64.17
1977,C,120,77,64.17
1984,C,120,77,64.17
1997,C,120,77,64.17
2001,B,120,77,64.17
2012,G,120,77,64.17
2015,B,120,77,64.17
2017,G,120,77,64.17
2028,G,120,77,64.17
2047,G,120,77,64.17
2051,B,120,77,64.17
2054,G,120,77,64.17
2062,G,120,77,64.17
2070,G,120,77,64.17
2072,B,120,77,64.17
2079,B,120,77,64.17
2082,B,120,77,64.17
2083,B,120,77,64.17
2083,G,120,77,64.17
2093,B,120,77,64.17
2094,G,120,77,64.17
2098,B,120,77,64.17
2100,G,120,77,64.17
2107,G,120,77,64.17
2108,G,120,77,64.17
2109,G,120,77,64.17
2117,B,120,77,64.17
2118,B,120,77,64.17
2123,B,120,77,64.17
2129,G,120,77,64.17
2131,G,120,77,64.17
2132,B,120,77,64.17
2141,B,120,77,64.17
2148,B,120,77,64.17
2148,G,120,77,64.17
2152,G,120,77,64.17
2157,G,120,77,64.17
2171,G,120,77,64.17
2174,G,120,77,64.17
2176,B,120,77,64.17
2180,B,120,77,64.17
2202,B,120,77,64.17
2207,G,120,77,64.17
2208,G,120,77,64.17
2209,G,120,77,64.17
2211,G,120,77,64.17
2226,B,120,77,64.17
2232,G,120,77,64.17
2246,G,120,77,64.17
2254,B,120,77,64.17
2254,G,120,77,64.17
2262,G,120,77,64.17
2277,G,120,77,64.17
2283,B,120,77,64.17
2284,G,120,77,64.17
2288,G,120,77,64.17
2305,G,120,77,64.17
2310,B,120,77,64.17
2310,G,120,77,64.17
2320,G,120,77,64.17
2331,B,120,77,64.17
2332,G,120,77,64.17
2341,B,120,77,64.17
2342,B,120,77,64.17
2343,G,120,77,64.17
2345,G,120,77,64.17
2377,B,120,77,64.17
2380,B,120,77,64.17
2383,B,120,77,64.17
2383,G,120,77,64.17
2388,G,120,77,64.17
2392,G,120,77,64.17
2412,G,120,77,64.17
2419,B,120,77,64.17
2424,B,120,77,64.17
2430,B,120,77,64.17
2438,B,120,77,64.17
2450,G,120,77,64.17
2458,G,120,77,64.17
2460,G,120,77,64.17
2463,G,120,77,64.17
2472,B,120,77,64.17
2481,G,120,77,64.17
2484,G,120,77,64.17
2489,B,120,77,64.17
2489,G,120,77,64.17
2492,G,120,77,64.17
2496,B,120,77,64.17
2510,F,120,77,64.17
2516,F,120,77,64.17
2521,F,120,77,64.17
2532,F,120,77,64.17
2556,A,120,77,64.17
2562,F,120,77,64.17
2564,F,120,77,64.17
2569,A,120,77,64.17
2569,F,120,77,64.17
2571,A,120,77,64.17
2576,A,120,77,64.17
2578,A,120,77,64.17
2589,F,120,77,64.17
2592,A,120,77,64.17
2601,A,120,77,64.17
2603,F,120,77,64.17
2607,A,120,77,64.17
2612,F,120,77,64.17
2619,A,120,77,64.17
2619,F,120,77,64.17
2620,F,120,77,64.17
2623,A,120,77,64.17
2625,F,120,77,64.17
2628,F,120,77,64.17
2648,A,120,77,64.17
2650,A,120,77,64.17
2650,F,120,77,64.17
2654,F,120,77,64.17
2658,F,120,77,64.17
2660,A,120,77,64.17
2674,F,120,77,64.17
2690,F,120,77,64.17
2698,F,120,77,64.17
2705,F,120,77,64.17
2714,A,120,77,64.17
2716,A,120,77,64.17
2723,F,120,77,64.17
2730,A,120,77,64.17
2735,F,120,77,64.17
2740,F,120,77,64.17
2753,A,120,77,64.17
2758,A,120,77,64.17
2762,F,120,77,64.17
2768,A,120,77,64.17
2771,A,120,77,64.17
2811,F,120,77,64.17
2825,A,120,77,64.17
2825,F,120,77,64.17
2826,F,120,77,64.17
2828,A,120,77,64.17
2830,F,120,77,64.17
2837,A,120,77,64.17
2838,A,120,77,64.17
2857,A,120,77,64.17
2860,F,120,77,64.17
2864,A,120,77,64.17
2881,A,120,77,64.17
2883,F,120,77,64.17
2886,A,120,77,64.17
2902,F,120,77,64.17
2931,A,120,77,64.17
2937,A,120,77,64.17
2940,F,120,77,64.17
2945,A,120,77,64.17
2952,F,120,77,64.17
2967,A,120,77,64.17
2969,F,120,77,64.17
2975,F,120,77,64.17
2980,F,120,77,64.17
2991,F,120,77,64.17
2997,F,120,77,64.17
3022,E,120,77,64.17
3032,E,120,77,64.17
3056,E,120,77,64.17
3062,E,120,77,64.17
3067,E,120,77,64.17
3089,E,120,77,64.17
3092,E,120,77,64.17
3093,E,120,77,64.17
3107,E,120,77,64.17
3115,E,120,77,64.17
3145,E,120,77,64.17
3146,E,120,77,64.17
3149,E,120,77,64.17
3166,E,120,77,64.17
3168,E,120,77,64.17
3173,E,120,77,64.17
3200,E,120,77,64.17
3210,E,120,77,64.17
3218,E,120,77,64.17
3222,E,120,77,64.17
3228,E,120,77,64.17
3250,E,120,77,64.17
3256,E,120,77,64.17
3260,E,120,77,64.17
3272,E,120,77,64.17
3286,E,120,77,64.17
3297,E,120,77,64.17
3311,E,120,77,64.17
3319,E,120,77,64.17
3322,E,120,77,64.17
3328,E,120,77,64.17
3338,E,120,77,64.17
3350,E,120,77,64.17
3366,E,120,77,64.17
3374,E,120,77,64.17
3390,E,120,77,64.17
3401,E,120,77,64.17
3412,E,120,77,64.17
3416,E,120,77,64.17
3424,E,120,77,64.17
3440,E,120,77,64.17
3461,E,120,77,64.17
3472,E,120,77,64.17
3479,E,120,77,64.17
3481,E,120,77,64.17
3496,E,120,77,64.17
3515,D,120,77,64.17
3516,D,120,77,64.17
3566,D,120,77,64.17
3572,D,120,77,64.17
3575,D,120,77,64.17
3613,D,120,77,64.17
3614,D,120,77,64.17
3638,D,120,77,64.17
3656,D,120,77,64.17
3658,D,120,77,64.17
3667,D,120,77,64.17
3716,D,120,77,64.17
3722,D,120,77,64.17
3727,D,120,77,64.17
3747,D,120,77,64.17
3779,D,120,77,64.17
3832,D,120,77,64.17
3849,D,120,77,64.17
3906,D,120,77,64.17
3934,D,120,77,64.17
3958,D,120,77,64.17
3960,D,120,77,64.17
3967,D,120,77,64.17
3971,D,120,77,64.17
3974,D,120,77,64.17
3978,D,120,77,64.17
3979,D,120,77,64.17
3990,D,120,77,64.17
4010,C,120,77,64.17
4031,C,120,77,64.17
4037,C,120,77,64.17
4049,C,120,77,64.17
4065,C,120,77,64.17
4072,C,120,77,64.17
4079,C,120,77,64.17
4080,C,120,77,64.17
4094,C,120,77,64.17
4122,C,120,77,64.17
4133,C,120,77,64.17
4141,C,120,77,64.17
4145,C,120,77,64.17
4157,C,120,77,64.17
4177,C,120,77,64.17
4185,C,120,77,64.17
4238,C,120,77,64.17
4246,C,120,77,64.17
4247,C,120,77,64.17
4267,C,120,77,64.17
4301,C,120,77,64.17
4304,C,120,77,64.17
4305,C,120,77,64.17
4313,C,120,77,64.17
4339,C,120,77,64.17
4349,C,120,77,64.17
4377,C,120,77,64.17
4383,C,120,77,64.17
4385,C,120,77,64.17
4410,C,120,77,64.17
4418,C,120,77,64.17
4423,C,120,77,64.17
4454,C,120,77,64.17
4474,C,120,77,64.17
4512,G,120,77,64.17
4514,G,120,77,64.17
4518,G,120,77,64.17
4531,G,120,77,64.17
4532,B,120,77,64.17
4533,B,120,77,64.17
4548,G,120,77,64.17
4568,G,120,77,64.17
4579,B,120,77,64.17
4587,B,120,77,64.17
4596,B,120,77,64.17
4606,B,120,77,64.17
4608,B,120,77,64.17
4620,B,120,77,64.17
4632,G,120,77,64.17
4636,G,120,77,64.17
4641,B,120,77,64.17
4647,B,120,77,64.17
4656,B,120,77,64.17
4656,G,120,77,64.17
4657,B,120,77,64.17
4661,G,120,77,64.17
4673,B,120,77,64.17
4677,G,120,77,64.17
4680,G,120,77,64.17
4685,G,120,77,64.17
4693,G,120,77,64.17
4698,G,120,77,64.17
4704,G,120,77,64.17
4717,B,120,77,64.17
4722,B,120,77,64.17
4734,G,120,77,64.17
4738,B,120,77,64.17
4743,G,120,77,64.17
4757,B,120,77,64.17
4768,B,120,77,64.17
4772,G,120,77,64.17
4778,B,120,77,64.17
4789,G,120,77,64.17
4795,G,120,77,64.17
4797,G,120,77,64.17
4812,B,120,77,64.17
4813,B,120,77,64.17
4814,B,120,77,64.17
4819,G,120,77,64.17
4835,B,120,77,64.17
4840,B,120,77,64.17
4858,G,120,77,64.17
4861,B,120,77,64.17
4863,G,120,77,64.17
4864,B,120,77,64.17
4868,G,120,77,64.17
4872,B,120,77,64.17
4893,B,120,77,64.17
4895,B,120,77,64.17
4896,G,120,77,64.17
4905,B,120,77,64.17
4925,G,120,77,64.17
4931,B,120,77,64.17
4941,B,120,77,64.17
4944,G,120,77,64.17
4949,B,120,77,64.17
4957,B,120,77,64.17
4962,G,120,77,64.17
4969,B,120,77,64.17
4980,G,120,77,64.17
4987,G,120,77,64.17
